Model,InitialBudget,Risk_Factor,Smooth_Factor,Leverage,Final_Budget
SVR,10000,1.0,7,500,9726.054451146267
SVR,10000,1.0,8,50,9973.861330185755
SVR,10000,1.0,8,100,9950.78591123331
SVR,10000,1.0,8,150,9927.710492280872
SVR,10000,1.0,8,200,9904.635073328438
SVR,10000,1.0,8,250,9881.559654375997
SVR,10000,1.0,8,300,9858.48423542356
SVR,10000,1.0,8,350,9835.408816471125
SVR,10000,1.0,8,400,9812.333397518685
SVR,10000,1.0,8,450,9789.257978566242
SVR,10000,1.0,8,500,9766.182559613804
SVR,10000,1.0,9,50,9977.321737681277
SVR,10000,1.0,9,100,9957.083257589476
SVR,10000,1.0,9,150,9936.844777497672
SVR,10000,1.0,9,200,9916.606297405864
SVR,10000,1.0,9,250,9896.367817314058
SVR,10000,1.0,9,300,9876.12933722225
SVR,10000,1.0,9,350,9855.890857130447
SVR,10000,1.0,9,400,9835.652377038647
SVR,10000,1.0,9,450,9815.413896946839
SVR,10000,1.0,9,500,9795.175416855032
SVR,10000,1.0,10,50,9979.729957187134
SVR,10000,1.0,10,100,9961.813696084073
SVR,10000,1.0,10,150,9943.897434981007
SVR,10000,1.0,10,200,9925.981173877944
SVR,10000,1.0,10,250,9908.064912774884
SVR,10000,1.0,10,300,9890.148651671821
SVR,10000,1.0,10,350,9872.23239056876
SVR,10000,1.0,10,400,9854.316129465698
SVR,10000,1.0,10,450,9836.399868362634
SVR,10000,1.0,10,500,9818.483607259574
SVR,100000,0.1,1,50,99793.86165653435
SVR,100000,0.1,1,100,99591.96449510488
SVR,100000,0.1,1,150,99390.06733367541
SVR,100000,0.1,1,200,99188.17017224594
SVR,100000,0.1,1,250,98986.27301081648
SVR,100000,0.1,1,300,98784.37584938701
SVR,100000,0.1,1,350,98582.47868795755
SVR,100000,0.1,1,400,98380.58152652811
SVR,100000,0.1,1,450,98178.68436509864
SVR,100000,0.1,1,500,97976.78720366921
SVR,100000,0.1,2,50,99898.28499086898
SVR,100000,0.1,2,100,99798.56492555096
SVR,100000,0.1,2,150,99698.84486023287
SVR,100000,0.1,2,200,99599.12479491485
SVR,100000,0.1,2,250,99499.40472959679
SVR,100000,0.1,2,300,99399.68466427873
SVR,100000,0.1,2,350,99299.96459896068
SVR,100000,0.1,2,400,99200.2445336426
SVR,100000,0.1,2,450,99100.52446832454
SVR,100000,0.1,2,500,99000.80440300649
SVR,100000,0.1,3,50,99933.09276898047
SVR,100000,0.1,3,100,99867.43173569962
SVR,100000,0.1,3,150,99801.77070241874
SVR,100000,0.1,3,200,99736.10966913786
SVR,100000,0.1,3,250,99670.44863585697
SVR,100000,0.1,3,300,99604.78760257612
SVR,100000,0.1,3,350,99539.12656929523
SVR,100000,0.1,3,400,99473.46553601434
SVR,100000,0.1,3,450,99407.80450273349
SVR,100000,0.1,3,500,99342.14346945264
SVR,100000,0.1,4,50,99950.49665803628
SVR,100000,0.1,4,100,99901.86514077395
SVR,100000,0.1,4,150,99853.23362351162
SVR,100000,0.1,4,200,99804.6021062494
SVR,100000,0.1,4,250,99755.97058898713
SVR,100000,0.1,4,300,99707.33907172478
SVR,100000,0.1,4,350,99658.70755446248
SVR,100000,0.1,4,400,99610.07603720018
SVR,100000,0.1,4,450,99561.4445199379
SVR,100000,0.1,4,500,99512.81300267557
SVR,100000,0.1,5,50,99960.93899146975
SVR,100000,0.1,5,100,99922.52518381854
SVR,100000,0.1,5,150,99884.11137616725
SVR,100000,0.1,5,200,99845.69756851601
SVR,100000,0.1,5,250,99807.28376086477
SVR,100000,0.1,5,300,99768.86995321348
SVR,100000,0.1,5,350,99730.45614556226
SVR,100000,0.1,5,400,99692.04233791101
SVR,100000,0.1,5,450,99653.62853025975
SVR,100000,0.1,5,500,99615.2147226085
SVR,100000,0.1,6,50,99967.9005470921
SVR,100000,0.1,6,100,99936.29854584832
SVR,100000,0.1,6,150,99904.69654460455
SVR,100000,0.1,6,200,99873.0945433608
SVR,100000,0.1,6,250,99841.49254211705
SVR,100000,0.1,6,300,99809.89054087324
SVR,100000,0.1,6,350,99778.28853962952
SVR,100000,0.1,6,400,99746.68653838574
SVR,100000,0.1,6,450,99715.08453714194
SVR,100000,0.1,6,500,99683.48253589815
SVR,100000,0.1,7,50,99972.87308682226
SVR,100000,0.1,7,100,99946.13666158385
SVR,100000,0.1,7,150,99919.4002363454
SVR,100000,0.1,7,200,99892.663811107
SVR,100000,0.1,7,250,99865.92738586856
SVR,100000,0.1,7,300,99839.19096063012
SVR,100000,0.1,7,350,99812.45453539169
SVR,100000,0.1,7,400,99785.71811015328
SVR,100000,0.1,7,450,99758.98168491485
SVR,100000,0.1,7,500,99732.24525967639
SVR,100000,0.1,8,50,99976.60249161992
SVR,100000,0.1,8,100,99953.51524838543
SVR,100000,0.1,8,150,99930.42800515098
SVR,100000,0.1,8,200,99907.34076191651
SVR,100000,0.1,8,250,99884.25351868205
SVR,100000,0.1,8,300,99861.16627544757
SVR,100000,0.1,8,350,99838.07903221312
SVR,100000,0.1,8,400,99814.99178897864
SVR,100000,0.1,8,450,99791.90454574418
SVR,100000,0.1,8,500,99768.8173025097
SVR,100000,0.1,9,50,99979.82260269803
SVR,100000,0.1,9,100,99959.98887513537
SVR,100000,0.1,9,150,99940.15514757266
SVR,100000,0.1,9,200,99920.32142000999
SVR,100000,0.1,9,250,99900.48769244732
SVR,100000,0.1,9,300,99880.65396488468
SVR,100000,0.1,9,350,99860.82023732195
SVR,100000,0.1,9,400,99840.98650975927
SVR,100000,0.1,9,450,99821.15278219662
SVR,100000,0.1,9,500,99801.31905463393
SVR,100000,0.1,10,50,99982.1025529397
SVR,100000,0.1,10,100,99964.49790121266
SVR,100000,0.1,10,150,99946.89324948564
SVR,100000,0.1,10,200,99929.28859775861
SVR,100000,0.1,10,250,99911.68394603154
SVR,100000,0.1,10,300,99894.07929430452
SVR,100000,0.1,10,350,99876.47464257748
SVR,100000,0.1,10,400,99858.86999085045
SVR,100000,0.1,10,450,99841.26533912343
SVR,100000,0.1,10,500,99823.66068739642
SVR,100000,0.2,1,50,99580.0646128351
SVR,100000,0.2,1,100,99167.39791542837
SVR,100000,0.2,1,150,98754.7312180216
SVR,100000,0.2,1,200,98342.06452061485
SVR,100000,0.2,1,250,97929.39782320814
SVR,100000,0.2,1,300,97516.7311258014
SVR,100000,0.2,1,350,97104.06442839466
SVR,100000,0.2,1,400,96691.39773098787
SVR,100000,0.2,1,450,96278.73103358115
SVR,100000,0.2,1,500,95866.06433617436
SVR,100000,0.2,2,50,99796.56998173798
SVR,100000,0.2,2,100,99597.1298511019
SVR,100000,0.2,2,150,99397.68972046582
SVR,100000,0.2,2,200,99198.24958982973
SVR,100000,0.2,2,250,98998.80945919367
SVR,100000,0.2,2,300,98799.36932855759
SVR,100000,0.2,2,350,98599.92919792152
SVR,100000,0.2,2,400,98400.48906728547
SVR,100000,0.2,2,450,98201.04893664939
SVR,100000,0.2,2,500,98001.60880601335
SVR,100000,0.2,3,50,99866.18553796117
SVR,100000,0.2,3,100,99734.86347139935
SVR,100000,0.2,3,150,99603.54140483754
SVR,100000,0.2,3,200,99472.21933827573
SVR,100000,0.2,3,250,99340.89727171395
SVR,100000,0.2,3,300,99209.57520515216
SVR,100000,0.2,3,350,99078.25313859036
SVR,100000,0.2,3,400,98946.93107202856
SVR,100000,0.2,3,450,98815.60900546673
SVR,100000,0.2,3,500,98684.28693890492
SVR,100000,0.2,4,50,99900.9933160726
SVR,100000,0.2,4,100,99803.73028154798
SVR,100000,0.2,4,150,99706.46724702328
SVR,100000,0.2,4,200,99609.20421249865
SVR,100000,0.2,4,250,99511.94117797397
SVR,100000,0.2,4,300,99414.6781434493
SVR,100000,0.2,4,350,99317.41510892464
SVR,100000,0.2,4,400,99220.15207439996
SVR,100000,0.2,4,450,99122.88903987528
SVR,100000,0.2,4,500,99025.62600535063
SVR,100000,0.2,5,50,99921.87798293975
SVR,100000,0.2,5,100,99845.05036763754
SVR,100000,0.2,5,150,99768.22275233541
SVR,100000,0.2,5,200,99691.39513703322
SVR,100000,0.2,5,250,99614.56752173105
SVR,100000,0.2,5,300,99537.73990642885
SVR,100000,0.2,5,350,99460.91229112669
SVR,100000,0.2,5,400,99384.08467582449
SVR,100000,0.2,5,450,99307.25706052234
SVR,100000,0.2,5,500,99230.42944522016
SVR,100000,0.2,6,50,99935.80109418409
SVR,100000,0.2,6,100,99872.59709169663
SVR,100000,0.2,6,150,99809.39308920914
SVR,100000,0.2,6,200,99746.18908672166
SVR,100000,0.2,6,250,99682.98508423415
SVR,100000,0.2,6,300,99619.7810817467
SVR,100000,0.2,6,350,99556.5770792592
SVR,100000,0.2,6,400,99493.37307677169
SVR,100000,0.2,6,450,99430.16907428423
SVR,100000,0.2,6,500,99366.96507179677
SVR,100000,0.2,7,50,99945.74617364463
SVR,100000,0.2,7,100,99892.27332316768
SVR,100000,0.2,7,150,99838.80047269074
SVR,100000,0.2,7,200,99785.32762221387
SVR,100000,0.2,7,250,99731.85477173691
SVR,100000,0.2,7,300,99678.38192125995
SVR,100000,0.2,7,350,99624.90907078302
SVR,100000,0.2,7,400,99571.43622030612
SVR,100000,0.2,7,450,99517.9633698292
SVR,100000,0.2,7,500,99464.49051935221
SVR,100000,0.2,8,50,99953.2049832399
SVR,100000,0.2,8,100,99907.03049677097
SVR,100000,0.2,8,150,99860.85601030203
SVR,100000,0.2,8,200,99814.68152383319
SVR,100000,0.2,8,250,99768.50703736431
SVR,100000,0.2,8,300,99722.33255089536
SVR,100000,0.2,8,350,99676.15806442645
SVR,100000,0.2,8,400,99629.98357795754
SVR,100000,0.2,8,450,99583.80909148864
SVR,100000,0.2,8,500,99537.6346050197
SVR,100000,0.2,9,50,99959.006279592
SVR,100000,0.2,9,100,99918.50829846266
SVR,100000,0.2,9,150,99878.01031733336
SVR,100000,0.2,9,200,99837.51233620399
SVR,100000,0.2,9,250,99797.01435507466
SVR,100000,0.2,9,300,99756.51637394533
SVR,100000,0.2,9,350,99716.01839281601
SVR,100000,0.2,9,400,99675.52041168672
SVR,100000,0.2,9,450,99635.02243055736
SVR,100000,0.2,9,500,99594.52444942803
SVR,100000,0.2,10,50,99963.64731667338
SVR,100000,0.2,10,100,99927.69053981555
SVR,100000,0.2,10,150,99891.73376295765
SVR,100000,0.2,10,200,99855.77698609981
SVR,100000,0.2,10,250,99819.82020924195
SVR,100000,0.2,10,300,99783.86343238405
SVR,100000,0.2,10,350,99747.90665552623
SVR,100000,0.2,10,400,99711.94987866837
SVR,100000,0.2,10,450,99675.9931018105
SVR,100000,0.2,10,500,99640.03632495264
SVR,100000,0.30000000000000004,1,50,99352.13882661317
SVR,100000,0.30000000000000004,1,100,98713.97370875555
SVR,100000,0.30000000000000004,1,150,98075.80859089793
SVR,100000,0.30000000000000004,1,200,97437.64347304033
SVR,100000,0.30000000000000004,1,250,96799.47835518264
SVR,100000,0.30000000000000004,1,300,96161.31323732503
SVR,100000,0.30000000000000004,1,350,95523.14811946741
SVR,100000,0.30000000000000004,1,400,94884.98300160975
SVR,100000,0.30000000000000004,1,450,94246.81788375216
SVR,100000,0.30000000000000004,1,500,93608.65276589454
SVR,100000,0.30000000000000004,2,50,99690.34581553309
SVR,100000,0.30000000000000004,2,100,99385.97129373041
SVR,100000,0.30000000000000004,2,150,99081.59677192774
SVR,100000,0.30000000000000004,2,200,98777.22225012502
SVR,100000,0.30000000000000004,2,250,98472.84772832242
SVR,100000,0.30000000000000004,2,300,98168.47320651975
SVR,100000,0.30000000000000004,2,350,97864.0986847171
SVR,100000,0.30000000000000004,2,400,97559.72416291444
SVR,100000,0.30000000000000004,2,450,97255.34964111178
SVR,100000,0.30000000000000004,2,500,96950.97511930908
SVR,100000,0.30000000000000004,3,50,99799.27830694156
SVR,100000,0.30000000000000004,3,100,99602.29520709887
SVR,100000,0.30000000000000004,3,150,99405.31210725618
SVR,100000,0.30000000000000004,3,200,99208.32900741349
SVR,100000,0.30000000000000004,3,250,99011.34590757081
SVR,100000,0.30000000000000004,3,300,98814.36280772812
SVR,100000,0.30000000000000004,3,350,98617.37970788544
SVR,100000,0.30000000000000004,3,400,98420.39660804278
SVR,100000,0.30000000000000004,3,450,98223.41350820009
SVR,100000,0.30000000000000004,3,500,98026.43040835744
SVR,100000,0.30000000000000004,4,50,99851.48997410898
SVR,100000,0.30000000000000004,4,100,99705.595422322
SVR,100000,0.30000000000000004,4,150,99559.70087053505
SVR,100000,0.30000000000000004,4,200,99413.80631874806
SVR,100000,0.30000000000000004,4,250,99267.9117669611
SVR,100000,0.30000000000000004,4,300,99122.0172151741
SVR,100000,0.30000000000000004,4,350,98976.12266338713
SVR,100000,0.30000000000000004,4,400,98830.22811160014
SVR,100000,0.30000000000000004,4,450,98684.33355981317
SVR,100000,0.30000000000000004,4,500,98538.43900802622
SVR,100000,0.30000000000000004,5,50,99882.8169744095
SVR,100000,0.30000000000000004,5,100,99767.57555145603
SVR,100000,0.30000000000000004,5,150,99652.3341285026
SVR,100000,0.30000000000000004,5,200,99537.09270554915
SVR,100000,0.30000000000000004,5,250,99421.85128259566
SVR,100000,0.30000000000000004,5,300,99306.60985964224
SVR,100000,0.30000000000000004,5,350,99191.36843668879
SVR,100000,0.30000000000000004,5,400,99076.1270137353
SVR,100000,0.30000000000000004,5,450,98960.8855907819
SVR,100000,0.30000000000000004,5,500,98845.64416782845
SVR,100000,0.30000000000000004,6,50,99903.70164127614
SVR,100000,0.30000000000000004,6,100,99808.89563754483
SVR,100000,0.30000000000000004,6,150,99714.08963381348
SVR,100000,0.30000000000000004,6,200,99619.28363008217
SVR,100000,0.30000000000000004,6,250,99524.47762635084
SVR,100000,0.30000000000000004,6,300,99429.67162261951
SVR,100000,0.30000000000000004,6,350,99334.86561888817
SVR,100000,0.30000000000000004,6,400,99240.05961515683
SVR,100000,0.30000000000000004,6,450,99145.25361142548
SVR,100000,0.30000000000000004,6,500,99050.44760769416
SVR,100000,0.30000000000000004,7,50,99918.61926046715
SVR,100000,0.30000000000000004,7,100,99838.40998475214
SVR,100000,0.30000000000000004,7,150,99758.20070903705
SVR,100000,0.30000000000000004,7,200,99677.991433322
SVR,100000,0.30000000000000004,7,250,99597.78215760697
SVR,100000,0.30000000000000004,7,300,99517.57288189195
SVR,100000,0.30000000000000004,7,350,99437.36360617688
SVR,100000,0.30000000000000004,7,400,99357.15433046182
SVR,100000,0.30000000000000004,7,450,99276.94505474676
SVR,100000,0.30000000000000004,7,500,99196.73577903172
SVR,100000,0.30000000000000004,8,50,99929.80747485984
SVR,100000,0.30000000000000004,8,100,99860.54574515656
SVR,100000,0.30000000000000004,8,150,99791.28401545323
SVR,100000,0.30000000000000004,8,200,99722.02228574992
SVR,100000,0.30000000000000004,8,250,99652.7605560466
SVR,100000,0.30000000000000004,8,300,99583.4988263433
SVR,100000,0.30000000000000004,8,350,99514.23709663996
SVR,100000,0.30000000000000004,8,400,99444.97536693668
SVR,100000,0.30000000000000004,8,450,99375.71363723332
SVR,100000,0.30000000000000004,8,500,99306.45190753002
SVR,100000,0.30000000000000004,9,50,99938.50941938767
SVR,100000,0.30000000000000004,9,100,99877.7624476936
SVR,100000,0.30000000000000004,9,150,99817.0154759995
SVR,100000,0.30000000000000004,9,200,99756.26850430541
SVR,100000,0.30000000000000004,9,250,99695.5215326113
SVR,100000,0.30000000000000004,9,300,99634.77456091723
SVR,100000,0.30000000000000004,9,350,99574.02758922311
SVR,100000,0.30000000000000004,9,400,99513.280617529
SVR,100000,0.30000000000000004,9,450,99452.53364583493
SVR,100000,0.30000000000000004,9,500,99391.78667414087
SVR,100000,0.30000000000000004,10,50,99945.47097501003
SVR,100000,0.30000000000000004,10,100,99891.53580972333
SVR,100000,0.30000000000000004,10,150,99837.6006444366
SVR,100000,0.30000000000000004,10,200,99783.66547914986
SVR,100000,0.30000000000000004,10,250,99729.73031386314
SVR,100000,0.30000000000000004,10,300,99675.7951485764
SVR,100000,0.30000000000000004,10,350,99621.8599832897
SVR,100000,0.30000000000000004,10,400,99567.92481800297
SVR,100000,0.30000000000000004,10,450,99513.98965271628
SVR,100000,0.30000000000000004,10,500,99460.05448742953
SVR,100000,0.4,1,50,99119.57372301968
SVR,100000,0.4,1,100,98251.4333042096
SVR,100000,0.4,1,150,97383.29288539957
SVR,100000,0.4,1,200,96515.15246658938
SVR,100000,0.4,1,250,95647.01204777925
SVR,100000,0.4,1,300,94778.8716289692
SVR,100000,0.4,1,350,93910.73121015907
SVR,100000,0.4,1,400,93042.59079134895
SVR,100000,0.4,1,450,92174.45037253886
SVR,100000,0.4,1,500,91306.30995372876
SVR,100000,0.4,2,50,99601.18180658316
SVR,100000,0.4,2,100,99208.52287694707
SVR,100000,0.4,2,150,98815.86394731092
SVR,100000,0.4,2,200,98423.20501767482
SVR,100000,0.4,2,250,98030.54608803875
SVR,100000,0.4,2,300,97637.88715840265
SVR,100000,0.4,2,350,97245.22822876654
SVR,100000,0.4,2,400,96852.56929913037
SVR,100000,0.4,2,450,96459.9103694943
SVR,100000,0.4,2,500,96067.25143985816
SVR,100000,0.4,3,50,99731.86897029063
SVR,100000,0.4,3,100,99468.52259849761
SVR,100000,0.4,3,150,99205.17622670457
SVR,100000,0.4,3,200,98941.82985491157
SVR,100000,0.4,3,250,98678.48348311851
SVR,100000,0.4,3,300,98415.13711132552
SVR,100000,0.4,3,350,98151.79073953249
SVR,100000,0.4,3,400,97888.44436773946
SVR,100000,0.4,3,450,97625.09799594642
SVR,100000,0.4,3,500,97361.7516241534
SVR,100000,0.4,4,50,99801.98663214517
SVR,100000,0.4,4,100,99607.46056309587
SVR,100000,0.4,4,150,99412.93449404657
SVR,100000,0.4,4,200,99218.40842499727
SVR,100000,0.4,4,250,99023.88235594798
SVR,100000,0.4,4,300,98829.35628689868
SVR,100000,0.4,4,350,98634.83021784939
SVR,100000,0.4,4,400,98440.30414880012
SVR,100000,0.4,4,450,98245.77807975083
SVR,100000,0.4,4,500,98051.25201070157
SVR,100000,0.4,5,50,99843.7559658791
SVR,100000,0.4,5,100,99690.10073527448
SVR,100000,0.4,5,150,99536.44550466974
SVR,100000,0.4,5,200,99382.79027406508
SVR,100000,0.4,5,250,99229.1350434604
SVR,100000,0.4,5,300,99075.47981285576
SVR,100000,0.4,5,350,98921.82458225108
SVR,100000,0.4,5,400,98768.16935164641
SVR,100000,0.4,5,450,98614.51412104176
SVR,100000,0.4,5,500,98460.8588904371
SVR,100000,0.4,6,50,99871.60218836836
SVR,100000,0.4,6,100,99745.19418339332
SVR,100000,0.4,6,150,99618.78617841829
SVR,100000,0.4,6,200,99492.37817344326
SVR,100000,0.4,6,250,99365.97016846827
SVR,100000,0.4,6,300,99239.56216349325
SVR,100000,0.4,6,350,99113.15415851823
SVR,100000,0.4,6,400,98986.74615354321
SVR,100000,0.4,6,450,98860.33814856817
SVR,100000,0.4,6,500,98733.93014359314
SVR,100000,0.4,7,50,99891.49234728911
SVR,100000,0.4,7,100,99784.5466463354
SVR,100000,0.4,7,150,99677.60094538164
SVR,100000,0.4,7,200,99570.65524442788
SVR,100000,0.4,7,250,99463.70954347409
SVR,100000,0.4,7,300,99356.76384252039
SVR,100000,0.4,7,350,99249.81814156657
SVR,100000,0.4,7,400,99142.87244061287
SVR,100000,0.4,7,450,99035.92673965912
SVR,100000,0.4,7,500,98928.98103870537
SVR,100000,0.4,8,50,99906.4099664798
SVR,100000,0.4,8,100,99814.06099354195
SVR,100000,0.4,8,150,99721.71202060403
SVR,100000,0.4,8,200,99629.36304766618
SVR,100000,0.4,8,250,99537.01407472829
SVR,100000,0.4,8,300,99444.6651017904
SVR,100000,0.4,8,350,99352.31612885252
SVR,100000,0.4,8,400,99259.96715591461
SVR,100000,0.4,8,450,99167.61818297673
SVR,100000,0.4,8,500,99075.26921003885
SVR,100000,0.4,9,50,99918.01255918368
SVR,100000,0.4,9,100,99837.01659692485
SVR,100000,0.4,9,150,99756.0206346661
SVR,100000,0.4,9,200,99675.02467240738
SVR,100000,0.4,9,250,99594.02871014857
SVR,100000,0.4,9,300,99513.03274788978
SVR,100000,0.4,9,350,99432.036785631
SVR,100000,0.4,9,400,99351.04082337224
SVR,100000,0.4,9,450,99270.04486111345
SVR,100000,0.4,9,500,99189.04889885466
SVR,100000,0.4,10,50,99927.29463334694
SVR,100000,0.4,10,100,99855.38107963151
SVR,100000,0.4,10,150,99783.46752591616
SVR,100000,0.4,10,200,99711.55397220075
SVR,100000,0.4,10,250,99639.64041848536
SVR,100000,0.4,10,300,99567.72686476994
SVR,100000,0.4,10,350,99495.81331105456
SVR,100000,0.4,10,400,99423.89975733914
SVR,100000,0.4,10,450,99351.98620362379
SVR,100000,0.4,10,500,99280.07264990838
SVR,100000,0.5,1,50,98945.18291673316
SVR,100000,0.5,1,100,97905.28045347356
SVR,100000,0.5,1,150,96865.37799021405
SVR,100000,0.5,1,200,95825.47552695451
SVR,100000,0.5,1,250,94785.57306369499
SVR,100000,0.5,1,300,93745.6706004354
SVR,100000,0.5,1,350,92705.76813717585
SVR,100000,0.5,1,400,91665.8656739163
SVR,100000,0.5,1,450,90625.96321065674
SVR,100000,0.5,1,500,89586.06074739725
SVR,100000,0.5,2,50,99491.84674240196
SVR,100000,0.5,2,100,98990.70168599515
SVR,100000,0.5,2,150,98489.55662958833
SVR,100000,0.5,2,200,97988.4115731815
SVR,100000,0.5,2,250,97487.26651677473
SVR,100000,0.5,2,300,96986.12146036784
SVR,100000,0.5,2,350,96484.97640396107
SVR,100000,0.5,2,400,95983.83134755422
SVR,100000,0.5,2,450,95482.68629114745
SVR,100000,0.5,2,500,94981.54123474061
SVR,100000,0.5,3,50,99674.5480910216
SVR,100000,0.5,3,100,99353.85102977506
SVR,100000,0.5,3,150,99033.15396852855
SVR,100000,0.5,3,200,98712.45690728199
SVR,100000,0.5,3,250,98391.75984603551
SVR,100000,0.5,3,300,98071.06278478897
SVR,100000,0.5,3,350,97750.36572354246
SVR,100000,0.5,3,400,97429.66866229592
SVR,100000,0.5,3,450,97108.97160104937
SVR,100000,0.5,3,500,96788.27453980286
SVR,100000,0.5,4,50,99752.05947233281
SVR,100000,0.5,4,100,99508.24353726857
SVR,100000,0.5,4,150,99264.42760220433
SVR,100000,0.5,4,200,99020.6116671401
SVR,100000,0.5,4,250,98776.79573207587
SVR,100000,0.5,4,300,98532.97979701165
SVR,100000,0.5,4,350,98289.16386194743
SVR,100000,0.5,4,400,98045.3479268832
SVR,100000,0.5,4,450,97801.53199181896
SVR,100000,0.5,4,500,97557.71605675474
SVR,100000,0.5,5,50,99804.69495734877
SVR,100000,0.5,5,100,99612.62591909287
SVR,100000,0.5,5,150,99420.55688083697
SVR,100000,0.5,5,200,99228.48784258106
SVR,100000,0.5,5,250,99036.41880432518
SVR,100000,0.5,5,300,98844.34976606928
SVR,100000,0.5,5,350,98652.2807278134
SVR,100000,0.5,5,400,98460.21168955753
SVR,100000,0.5,5,450,98268.14265130163
SVR,100000,0.5,5,500,98076.07361304577
SVR,100000,0.5,6,50,99839.50273546032
SVR,100000,0.5,6,100,99681.49272924164
SVR,100000,0.5,6,150,99523.48272302294
SVR,100000,0.5,6,200,99365.47271680423
SVR,100000,0.5,6,250,99207.46271058553
SVR,100000,0.5,6,300,99049.45270436685
SVR,100000,0.5,6,350,98891.44269814812
SVR,100000,0.5,6,400,98733.43269192945
SVR,100000,0.5,6,450,98575.42268571074
SVR,100000,0.5,6,500,98417.41267949203
SVR,100000,0.5,7,50,99864.36543411149
SVR,100000,0.5,7,100,99730.6833079193
SVR,100000,0.5,7,150,99597.00118172717
SVR,100000,0.5,7,200,99463.31905553494
SVR,100000,0.5,7,250,99329.6369293428
SVR,100000,0.5,7,300,99195.95480315061
SVR,100000,0.5,7,350,99062.27267695848
SVR,100000,0.5,7,400,98928.59055076633
SVR,100000,0.5,7,450,98794.90842457415
SVR,100000,0.5,7,500,98661.22629838195
SVR,100000,0.5,8,50,99883.0124580998
SVR,100000,0.5,8,100,99767.57624192748
SVR,100000,0.5,8,150,99652.1400257552
SVR,100000,0.5,8,200,99536.70380958288
SVR,100000,0.5,8,250,99421.26759341062
SVR,100000,0.5,8,300,99305.8313772383
SVR,100000,0.5,8,350,99190.39516106603
SVR,100000,0.5,8,400,99074.95894489373
SVR,100000,0.5,8,450,98959.52272872145
SVR,100000,0.5,8,500,98844.08651254914
